text,label
漂亮妈妈5招最简单的方法谨防胸部下垂1在家养一盆绿色植物，润肺又补气；2月经期间别减肥，以免气血失衡；3经常大笑，让胸部充满“膨胀感”；4每天一勺老陈醋，让你气血运行好；5每天呼吸清晨空气，为气血“排毒”。$LOTOzf$,woman
城运会刘鹏颁奖10月24日，第七届全国城市运动会游泳项目男子1500米自由泳颁奖仪式在江西省奥体中心举行，国家体育总局局长刘鹏为冠军得主、宁波选手汪顺颁奖。新华社记者宋为伟摄标签：$LOTOzf$,sports
今日课程孕期瑜伽孕期瑜伽可以增强体力以及肌肉张力增强身体的平衡感提高整个肌肉组织的柔韧度和灵活度。同时刺激控制荷尔蒙分泌的腺体加速血液循环还能够很好地控制呼吸。:,woman
回复Mavs_DN41: 是的，明天11：30广州电视竞赛频道直播LA打比战 Mavs_DN41:快更正！！！是星期二直播！！！ 广州电视竞赛频道篮球特区:回复 bingor-:明天没有，但是星期三早上11：30会直播洛杉矶湖人vs洛杉矶快艇！希望大家可以支持一下！ bingor-:明天早上热火对魔术 有直播嘛？$LOTOzf$  新浪NBA：『湖人再签人顶替奥多姆』墨菲已经同湖人达成了一份1年的合同。 作为一名擅长投射的内线，墨菲上个赛季的表现几乎让人遗忘了他的存在。在新泽西篮网和波士顿凯尔特人之间辗转，仅出场35次，场均只有13.1分钟的上场时间，仅有3.1分和3.2个篮板的表现。墨菲真能恢复往日的雄风吗? http:t.cn/Scgh6N    转发(83)|评论(46)12月18日 09:52 来自新浪微博            ,sports
转发微博。金牛座専属：金牛座的人都真性情爱恨分明总是口是心非。如果吵架没有多想一定下一句话说的比对方更狠更没有退路然后不知道得意个什么。要命的自尊喜欢简简单单就好不喜欢世俗一根筋想问题。开心时候什么都能丢一边不开心时候一句话也不愿意说。可是我爱这个星座下辈子还要做牛牛转发(273)评论(24)12月9日21:53来自皮皮时光机,woman
这年头，为了美丽肌肤，胶原蛋白好重要哦亚洲祛痘中心大连：今天教大家一种补充胶原蛋白的食疗方法哦；1需将黄豆提前浸泡半天，将猪蹄洗净焯水23分后冲洗干净。2锅内下油，待油热时下生姜片、葱段，八角，猪蹄爆炒。3加水没过猪蹄，大火烧开。然后转小火，烧20分钟这样。4加入黄豆大火烧开，加些糖，盐。然后小火慢慢煨了，直到猪蹄烂为止。原文转发原文评论$LOTOzf$,woman
推荐阅读《失控的腾讯帝国》来源《时代周刊》http:url.cn/1wMUQw  杨帆cnBeta$LOTOzf$,literature
 || 国际足球:恭喜巴尔德斯！$LOTOzf$      巴萨直播:【巴塞罗那足球俱乐部 王牌辉煌百场队史第1 里程碑后再冲第7冠】瓜迪奥拉对一项比赛重视与否，看其首发阵容便可知晓十之八九，比如启用巴尔德斯而非平托，便是对阿尔萨德与老帅福萨蒂体现敬意http:url.cn/1s3qjE  巴塞罗那微博群(*45090180),sports
个人认为姚明只是我们中国广大球迷认识和了解NBA的媒介，并不是我们关心和关注NBA的前提条件。没有姚明，还有NBA，没有NBA，还有篮球！$LOTOzf$,sports
呵护头发很重要拉手网女性时尚频道：今日推荐亲，头发也需要卸妆你知道吗？牛尔老师说一定要好好洗头哦，推荐沙宣洗发露。:61原文转发原文评论$LOTOzf$,woman
世界挑战赛泰格伍兹夺冠，虎吼重现，伍兹对新赛季充满信心。原来的老虎回来了。今晚23：30《卫视高尔夫世界周报》，敬请期待标签：$LOTOzf$,sports
听个大文人说：当代诗歌是片沙漠；听个小诗人说：饿死我也不写小说；$LOTOzf$,literature
节目预告：12月18日 09:55武状元-中华武术电视争霸赛 13:30英超（维根竞技-切尔西） 15:20直播世界俱乐部杯三四名决赛 18:40直播体坛资讯 19:28直播中国男子篮球职业联赛（北京-青岛） 21:25直播天天体育 22:00直播世界俱乐部杯决赛 00:05直播英超（曼城-阿森纳）        $LOTOzf$,sports
停摆后，越来越多的球员走向了世界，他们给各国联赛都带来了一股不一样的感觉，外面的世界精彩吗？只有他们自己知道标签：$LOTOzf$,sports
 刚开始看的童鞋各种心痒~~~我承认我就是因为才听说这是一本腐女向小说才开始感兴趣找来看滴~~~~ $LOTOzf$      黑色禁药:盗墓笔记八总算看完了。虽然我对结局还算满意，因为那个真的是对小哥最好的结局了，至少天真跟小哥还能再见面。只是天真送小哥那里，莫名的看哭了。里面没有任何煽情的语句，就只是很普通的叙述故事发展而已。可是很难受，为小哥即将面对的十年，为吴邪的绝望跟无奈····哎，其实三叔还是满后爸的。,literature
2011好书推荐巴菲特全传$LOTOzf$,literature
曾经的中国第一海拔姚明要退下火线，估计即将成为体育明星转型娱乐明星的最成功案例。姚明的球打得怎么样？按照中国球迷的习惯性思维，没拿过总冠军都不算给力。球场以外又做得怎么样呢？负责任的说，行为端正的体育娱乐双栖明星，姚老哥算一个。$LOTOzf$,sports
 梅洁老师着有《大江北去》一书，叙述了鄂西北人民为南水北调付出的巨大牺牲。只是这一切，首都人真的明白吗？$LOTOzf$      汪永晨:下午听梅洁讲的这样一句话让我真想在这里说一说。梅洁说她采访时听南水北调的移民在回答外国记者们采访的问题在时说：我们不搬不行呀，北京人渴着呢，他们没有水喝了。我们牺牲点也不能让首都人喝着呀。,literature
足球如人生$LOTOzf$,sports
全国高校环保微社团行动启动，12月13日，由中国青年报(微博)社和伊利集团共同主办、中国高校传媒联盟(微博)承办的“2011大学生环保论坛暨全国高校环保微社团行动启动仪式”在京举行。，“全国高校环保微社团行动”将以聚合社会资源支持高校环保社团发展为目标长期开展下去，http:url.cn/3TAMEE$LOTOzf$,campus
【嘉人美妆精英学院达人大片侧拍花絮】精彩大片拍摄花絮，快来一起分享吧 http:url.cn/2H2oXD                收起嘉人美妆精英学院达人大片侧拍花絮$LOTOzf$,woman
"世纪大战3：2 皇马胜,C罗2球. 阿隆索1球 卡卡1球1助攻  梅西2球$LOTOzf$",sports
"世界羽联超级系列赛总决赛开幕盛典清晰照片回放 E神陈奕迅在柳州李宁体育馆的场地中央被中国国家羽毛球队队员包围啦，哈哈，不许动，举起话筒来,这个时候,陈医生的话筒去哪啦,大家猜猜? 陈奕迅吧官方微博迅生活陈奕迅歌迷会陈奕迅所长				$LOTOzf$",sports
美丽研究所使用眼霜正确的方法是顺内眼角、上眼皮、眼尾、下眼皮做环形轻轻按摩，让肌肤完全吸收。每次眼霜的用量都不宜太多，眼部皮肤较薄，用得太多不但不能吸收，反而会给眼部肌肤造成负担加速其衰老。正确的用量每次只需用两粒绿豆般大小的眼霜即可。$LOTOzf$,woman
为大家预告12月19日《篮球先锋报》的精彩内容，首先是大海报，今天的主人公就是前不久刚刚宣布退役的布兰登·罗伊。上赛季季后赛，罗伊带伤复出，两个膝盖的半月板几乎磨光，谁能体会到他带着怎样的疼痛走过那一步又一步。如今，他选择离开，可“魂斗罗”会伴随我们继续战斗。他是个男人，更是个斗士。        $LOTOzf$,sports
" || 路过心上的句子: 【最新好女人的标准】1.不拜金2.不抽烟3.小鸟依人(不彪悍,试问有谁会喜欢一个彪悍的女人?)4.能在微博上公布自己男朋友的名字!!5.拒绝任何暧昧!!6.细心!7.少去酒吧,少去夜场!(我相信绝大部分的男人都不喜欢自己喜欢的女人去这些地方的)!8.不喝酒！！有这样的好女人吗?$LOTOzf$      教你做好女人:一个温顺女人变得泼辣，一定是男人不争气，她不得不出头。一个纯洁、清高女人变得恶俗，一定是男人档次不够高。相反，一个平庸女人，变得可爱，眼睛变得灵光，举手投足变得有风度，一定有个好男人。所以男人要知道，女人的美有你一半的功劳，她的丑也有你一半的过错。>>喜欢请收听美丽女人微杂志",woman
分享照片中电信红河分公司与中石化红河石油公司羽毛球友谊赛，我们的团队！$LOTOzf$,sports
我说错了吗？豪门恩怨：阿森纳，7月中旬来我，目前联赛1胜1平3负英超倒数第四名，多次受辱；皇马，8月初来我，目前联赛2胜1平1负西甲第七名，步步惊心；米兰双雄，8月初来我超级杯，目前：AC米兰联赛2平1负意甲倒数第五，大面积伤病。国际米兰联赛1平2负倒数第三，欧冠受辱，主帅不胜下课，球员伤病。$LOTOzf$,sports
今晚19：30，《天下足球》不见不散！$LOTOzf$  -黄小猫-：今晚CCT5 19:30的《天下足球》将由邵圣懿 为您带来，因为段暄同学生病未愈，严重飘扬下刚下火车的邵同学，真是患难时刻见真情啊转发(164)|评论(82)12月5日 16:42 来自新浪微博            ,sports
据介绍，12日下午，丰县首羡镇一辆核载52人的接送学生车辆接送47名首羡镇中心小学学生回家，17时45分许，该车行至张后屯村附近时，车上尚有29名学生，因躲避一辆人力三轮车，车辆发生侧翻滑入路边水沟。        $LOTOzf$,campus
预备队联赛战报：陕西人和客场2比4负于北京国安，16号张成祥、20号朱家伟为陕西人和进球。标签：$LOTOzf$,sports
国外对于学生转学拥有很严格的机制，尤其是英国、澳洲这样以教育为产业的国家，学校在政府那里都有备案，如果学校出现问题，有些学校会主动帮助学生联系转校事宜。$LOTOzf$,campus
2012年起，《现代特殊教育》将扩版增页，新栏目，大容量，大不同，敬请期待！        $LOTOzf$,literature
德甲意甲西甲11日凌晨03:30直播两场意甲（国米佛罗伦萨）、（巴勒莫切塞纳），11日凌晨05:00直播西甲（皇家马德里巴塞罗那），11日21：45同时直播两场意甲（亚特兰大卡塔尼亚）、（卡利亚里帕尔马），11日22:15直播德甲（多特蒙德凯泽斯劳滕）。:3,sports
兵见闻北青网 部分同仁利用中午休息时间开展踢毽运动，一段时间来，参与者日渐增多，值得北青大厦内各单位、部门同仁借鉴。楼下空地和团结湖公园均是开展散步、慢跑、羽毛球等类锻炼活动的好场所，大家行动起来吧！强身健体，着眼长远。binHEX$LOTOzf$,sports
除皱针的主要适应症除皱针主要用于治疗面部皱纹的效果比较好，如鼻背部皱纹、额纹、鱼尾纹、眉间纹，是很多对手术怀有顾虑、不愿意接受手术治疗、因某些问题不适合作手术的人的最好选择，同时还可配合面部除皱术后仍有细小皱纹者。副反应少，安全性高，不需动手术，注射完后即能正常工作和生活。,woman
我在火花网下载了《FACEBOOK效应》，很值得一读。火花网书籍分享 火花hoohua 你可以到这里来下载： http:url.cn/12DHso$LOTOzf$,literature
发表了博文《少年博览低幼版致家长的一封信》好消息好消息，少年博览低幼版要发行啦低幼版是我们为孩子精心打造的缤纷糖果屋，丰富的内容，精彩的画面，甜蜜要不住啦现在，可爱的糖果屋正:标签：,literature
乱世英超东方体育日报：英超食物链一物降一物切尔西击败曼城的结果，非但消灭了最后一支在英超保持不败纪录的球队，与此同时，也让英超积分榜前列出现了一条有趣的“食物链”。如果仔细分析这些强队之间的相互胜负，会发现存在着明显的“相生相克”关系。:52转发(36)评论(4)12月14日16:23来自新浪微博标签：$LOTOzf$,sports
腾讯直击我爱英超【腾讯土航携手梦剧场之旅 最佳位置赏酣畅狂胜】腾讯体育记者受土耳其航空邀请，于北京时间12月23日晚从北京出发，途径伊斯坦布尔中转，当地时间24日上午10点30分准时抵达曼彻斯特。 由此，开启了梦剧场之旅。http:url.cn/3LetMS  腾讯体育 国际足球 英超 曼联微博群(*56100265)$LOTOzf$,sports
亲们，起到今天中午的第二届“绿源”涉外杯篮球赛的决赛啊！是自然体验还是志愿者呢？冠军到底花落谁家？让我们拭目以待吧！$LOTOzf$,sports
